catagory,title,link
world,Belarus begins military drills near its border with Poland and Lithuania as tensions heighten,https://thehimalayantimes.com/world/belarus-begins-military-drills-near-its-border-with-poland-and-lithuania-as-tensions-heighten
world,Elon Musk says he may need surgery before proposed 'cage match' with Mark Zuckerberg,https://thehimalayantimes.com/world/elon-musk-says-he-may-need-surgery-before-proposed-cage-match-with-mark-zuckerberg
world,"Engineers partially restore rail service after train derailed in southern Pakistan, killing 30",https://thehimalayantimes.com/world/engineers-partially-restore-rail-service-after-train-derailed-in-southern-pakistan-killing-30
world,"Rahul Gandhi, Indian opposition leader, reinstated as lawmaker days after top court's order",https://thehimalayantimes.com/world/rahul-gandhi-indian-opposition-leader-reinstated-as-lawmaker-days-after-top-courts-order
world,India's Modi faces a no-confidence vote over silence on ethnic violence tearing at remote Manipur,https://thehimalayantimes.com/world/indias-modi-faces-a-no-confidence-vote-over-silence-on-ethnic-violence-tearing-at-remote-manipur
world,North Korean leader Kim tours weapons factories and vows to boost war readiness in face of tensions,https://thehimalayantimes.com/world/north-korean-leader-kim-tours-weapons-factories-and-vows-to-boost-war-readiness-in-face-of-tensions
world,Pakistan's ex-PM Imran Khan goes from high office to high-security prison after sentencing,https://thehimalayantimes.com/world/pakistans-ex-pm-imran-khan-goes-from-high-office-to-high-security-prison-after-sentencing
world,"Train derailment kills at least 15, injures 50 in southern Pakistan, officials say",https://thehimalayantimes.com/world/train-derailment-kills-at-least-15-injures-50-in-southern-pakistan-officials-say
world,Shaligrams are becoming rarer because of climate change,https://thehimalayantimes.com/world/shaligrams-are-becoming-rarer-because-of-climate-change
world,Ukrainian official says drones hit naval ship in Russian port. It's the latest attack inside Russia,https://thehimalayantimes.com/world/ukrainian-official-says-drones-hit-naval-ship-in-russian-port-its-the-latest-attack-inside-russia
world,India's top court temporarily halts conviction of opposition leader for mocking Modi's surname,https://thehimalayantimes.com/world/indias-top-court-temporarily-halts-conviction-of-opposition-leader-for-mocking-modis-surname
world,Brazil's Lula voices support for more countries joining BRICS group,https://thehimalayantimes.com/world/brazils-lula-voices-support-for-more-countries-joining-brics-group
world,"Beijing records heaviest rainfall in at least 140 years, causing severe flooding and 21 deaths",https://thehimalayantimes.com/world/beijing-records-heaviest-rainfall-in-at-least-140-years-causing-severe-flooding-and-21-deaths
world,Trump indicted for efforts to overturn 2020 election and block transfer of power,https://thehimalayantimes.com/world/trump-indicted-for-efforts-to-overturn-2020-election-and-block-transfer-of-power
world,India's northern Haryana state tense after 5 killed in communal clashes between Hindus and Muslims,https://thehimalayantimes.com/world/indias-northern-haryana-state-tense-after-5-killed-in-communal-clashes-between-hindus-and-muslims
world,"At least 20 dead and 27 missing in floods surrounding China's capital Beijing, thousands evacuated",https://thehimalayantimes.com/world/at-least-20-dead-and-27-missing-in-floods-surrounding-chinas-capital-beijing-thousands-evacuated
world,Officials say Saudi Arabia will host a Ukrainian-organized peace summit over Russia's war in August,https://thehimalayantimes.com/world/officials-say-saudi-arabia-will-host-a-ukrainian-organized-peace-summit-over-russias-war-in-august
world,"Suicide bomber at political rally in northwest Pakistan kills at least 44 people, wounds nearly 200",https://thehimalayantimes.com/world/suicide-bomber-at-political-rally-in-northwest-pakistan-kills-at-least-44-people-wounds-nearly-200
world,Ukraine again reported bringing war deep into Russia with attacks on Moscow and border region,https://thehimalayantimes.com/world/ukraine-again-reported-bringing-war-deep-into-russia-with-attacks-on-moscow-and-border-region
world,India protests China's issuing of separate visas to Indians from disputed northeastern state,https://thehimalayantimes.com/world/india-protests-chinas-issuing-of-separate-visas-to-indians-from-disputed-northeastern-state
world,"G20 ministers reach agreement on most, but not all, climate issues",https://thehimalayantimes.com/world/g20-ministers-reach-agreement-on-most-but-not-all-climate-issues-24568
world,"G20 ministers reach agreement on most, but not all, climate issues",https://thehimalayantimes.com/world/g20-ministers-reach-agreement-on-most-but-not-all-climate-issues
world,Russian and Chinese delegates join North Korean leader Kim at a parade showing his newest missiles,https://thehimalayantimes.com/world/russian-and-chinese-delegates-join-north-korean-leader-kim-at-a-parade-showing-his-newest-missiles
world,Putin promises no-cost Russian grain shipments to 6 African countries,https://thehimalayantimes.com/world/putin-promises-no-cost-russian-grain-shipments-to-6-african-countries
world,Mutinous soldiers claim to have overthrown Niger's president,https://thehimalayantimes.com/world/mutinous-soldiers-claim-to-have-overthrown-nigers-president
world,"On their own front line, Ukrainian surgeons treat waves of soldiers since the counteroffensive began",https://thehimalayantimes.com/world/on-their-own-front-line-ukrainian-surgeons-treat-waves-of-soldiers-since-the-counteroffensive-began
world,An alliance of Indian opposition parties - called INDIA - joins forces to take on Modi,https://thehimalayantimes.com/world/an-alliance-of-indian-opposition-parties-called-india-joins-forces-to-take-on-modi-24508
world,An alliance of Indian opposition parties - called INDIA - joins forces to take on Modi,https://thehimalayantimes.com/world/an-alliance-of-indian-opposition-parties-called-india-joins-forces-to-take-on-modi
world,"Nearly 100 pilot whales strand themselves on an Australian beach, half have died despite efforts",https://thehimalayantimes.com/world/nearly-100-pilot-whales-strand-themselves-on-an-australian-beach-half-have-died-despite-efforts
world,"Pakistan's Imran Khan will face fresh charges of contempt in August, his lawyer says",https://thehimalayantimes.com/world/pakistans-imran-khan-will-face-fresh-charges-of-contempt-in-august-his-lawyer-says
world,"Asia-Pacific needs disaster warning systems to counter rising climate change risks, report says",https://thehimalayantimes.com/world/asia-pacific-needs-disaster-warning-systems-to-counter-rising-climate-change-risks-report-says
world,Hun Sen set to win by landslide in Cambodian elections with opposition suppressed and critics purged,https://thehimalayantimes.com/world/hun-sen-set-to-win-by-landslide-in-cambodian-elections-with-opposition-suppressed-and-critics-purged
world,Thousands protest mob assault of women who were paraded naked in remote Indian border state,https://thehimalayantimes.com/world/thousands-protest-mob-assault-of-women-who-were-paraded-naked-in-remote-indian-border-state
world,Nominations for 6th edition of Isa award for service to humanity to close in January 2024,https://thehimalayantimes.com/world/nominations-for-6th-edition-of-isa-award-for-service-to-humanity-to-close-in-january-2024
world,Russia's Wagner mercenaries launch joint training with Belarusian military near Poland's border,https://thehimalayantimes.com/world/russias-wagner-mercenaries-launch-joint-training-with-belarusian-military-near-polands-border
world,India's Modi breaks silence over Manipur ethnic violence after viral video shows mob molesting women,https://thehimalayantimes.com/world/indias-modi-breaks-silence-over-manipur-ethnic-violence-after-viral-video-shows-mob-molesting-women
world,Yamuna river reaches the iconic Taj Mahal's outer walls in India after swelling with monsoon rains,https://thehimalayantimes.com/world/yamuna-river-reaches-the-iconic-taj-mahals-outer-walls-in-india-after-swelling-with-monsoon-rains
world,"Mystery object that washed up on the Australian coast could be space junk, officials say",https://thehimalayantimes.com/world/mystery-object-that-washed-up-on-the-australian-coast-could-be-space-junk-officials-say
world,South Korea searches for missing people as death toll from downpours reach 41,https://thehimalayantimes.com/world/south-korea-searches-for-missing-people-as-death-toll-from-downpours-reach-41
world,"Key Russian bridge to Crimea is struck again, with Moscow blaming Kyiv for attack that killed 2",https://thehimalayantimes.com/world/key-russian-bridge-to-crimea-is-struck-again-with-moscow-blaming-kyiv-for-attack-that-killed-2
world,Pod of 55 pilot whales die after being stranded on a beach in Scotland,https://thehimalayantimes.com/world/pod-of-55-pilot-whales-die-after-being-stranded-on-a-beach-in-scotland
world,Understanding the importance of democracy,https://thehimalayantimes.com/world/understanding-the-importance-of-democracy
world,Putin says Russia has 'sufficient stockpile' of cluster bombs as Ukraine gets its own supply from US,https://thehimalayantimes.com/world/putin-says-russia-has-sufficient-stockpile-of-cluster-bombs-as-ukraine-gets-its-own-supply-from-us
world,India launches a lander and rover to explore the moon's south pole,https://thehimalayantimes.com/world/india-launches-a-lander-and-rover-to-explore-the-moons-south-pole
world,"Mass grave with at least 87 bodies found in Sudan's volatile Darfur region, United Nations says",https://thehimalayantimes.com/world/mass-grave-with-at-least-87-bodies-found-in-sudans-volatile-darfur-region-united-nations-says
world,Record monsoon rains have killed more than 100 people in northern India this week,https://thehimalayantimes.com/world/record-monsoon-rains-have-killed-more-than-100-people-in-northern-india-this-week
world,"NATO summit results in brief: Mixed news for Ukraine, hope for Sweden and a response to Russia",https://thehimalayantimes.com/world/nato-summit-results-in-brief-mixed-news-for-ukraine-hope-for-sweden-and-a-response-to-russia
world,"3 tax prep firms shared 'extraordinarily sensitive' data about taxpayers with Meta, lawmakers say",https://thehimalayantimes.com/world/3-tax-prep-firms-shared-extraordinarily-sensitive-data-about-taxpayers-with-meta-lawmakers-say
world,Australia joins G7-backed 'climate club' and promises to drive down greenhouse gas emissions,https://thehimalayantimes.com/world/australia-joins-g7-backed-climate-club-and-promises-to-drive-down-greenhouse-gas-emissions
world,"New Delhi schools close after monsoon floods kill at least 15, Pakistan on alert for more flooding",https://thehimalayantimes.com/world/new-delhi-schools-close-after-monsoon-floods-kill-at-least-15-pakistan-on-alert-for-more-flooding
world,Russia reports intercepting a missile over annexed Crimea and briefly halts traffic on key bridge,https://thehimalayantimes.com/world/russia-reports-intercepting-a-missile-over-annexed-crimea-and-briefly-halts-traffic-on-key-bridge
world,Cities have long made plans for extreme heat. Are they enough in a warming world?,https://thehimalayantimes.com/world/cities-have-long-made-plans-for-extreme-heat-are-they-enough-in-a-warming-world
world,Early lunch as rain prevents any play in morning session at 3rd Ashes test,https://thehimalayantimes.com/world/early-lunch-as-rain-prevents-any-play-in-morning-session-at-3rd-ashes-test
world,An Indian state court won't stay Rahul Gandhi's defamation verdict in a blow to his election hopes,https://thehimalayantimes.com/world/an-indian-state-court-wont-stay-rahul-gandhis-defamation-verdict-in-a-blow-to-his-election-hopes
world,"For the third time this week, Earth sets an unofficial heat record",https://thehimalayantimes.com/world/for-the-third-time-this-week-earth-sets-an-unofficial-heat-record
world,Russian cruise missile attack on Ukraine city of Lviv kills 5 people and injures dozens,https://thehimalayantimes.com/world/russian-cruise-missile-attack-on-ukraine-city-of-lviv-kills-5-people-and-injures-dozens
world,"Toxic gas leak in South Africa has killed 16 people, including 3 children, police say",https://thehimalayantimes.com/world/toxic-gas-leak-in-south-africa-has-killed-16-people-including-3-children-police-say
world,Putin says Russia is 'united as never before' during Shanghai Cooperation Organization meeting,https://thehimalayantimes.com/world/putin-says-russia-is-united-as-never-before-during-shanghai-cooperation-organization-meeting
world,Monday may have set a global record for the hottest day ever. Tuesday broke it,https://thehimalayantimes.com/world/monday-may-have-set-a-global-record-for-the-hottest-day-ever-tuesday-broke-it
world,Meta looks to target Twitter with a rival app called Threads,https://thehimalayantimes.com/world/meta-looks-to-target-twitter-with-a-rival-app-called-threads
world,NATO readies military plans to defend against bruised but unbowed Russia,https://thehimalayantimes.com/world/nato-readies-military-plans-to-defend-against-bruised-but-unbowed-russia
world,Crowds across France show solidarity at town halls targeted in rioting following police shooting,https://thehimalayantimes.com/world/crowds-across-france-show-solidarity-at-town-halls-targeted-in-rioting-following-police-shooting
world,"France arrests more than 1,300 people after fourth night of rioting over teen's killing by police",https://thehimalayantimes.com/world/france-arrests-more-than-1300-people-after-fourth-night-of-rioting-over-teens-killing-by-police
world,The Supreme Court rejects Biden's plan to wipe away $400 billion in student loan debt,https://thehimalayantimes.com/world/the-supreme-court-rejects-bidens-plan-to-wipe-away-400-billion-in-student-loan-debt
world,"This year's Hajj was held in sweltering heat, and for those serving pilgrims there was little relief",https://thehimalayantimes.com/world/this-years-hajj-was-held-in-sweltering-heat-and-for-those-serving-pilgrims-there-was-little-relief
world,"After last weekend's abortive rebellion in Russia, the fate of some top generals is unknown",https://thehimalayantimes.com/world/after-last-weekends-abortive-rebellion-in-russia-the-fate-of-some-top-generals-is-unknown
world,Failed Wagner revolt leaves a question in Africa: Will the ruthless mercenaries remain?,https://thehimalayantimes.com/world/failed-wagner-revolt-leaves-a-question-in-africa-will-the-ruthless-mercenaries-remain
world,France heightens security after unrest prompted by police shooting of 17-year-old,https://thehimalayantimes.com/world/france-heightens-security-after-unrest-prompted-by-police-shooting-of-17-year-old
